OID_;LOCATION;LOC_LABEL;CATEGORY;PATTERN;PERC_HOT;PERC_COLD;TREND_Z;TREND_P;TREND_BIN;SUM_VALUE;MIN_VALUE;MAX_VALUE;MEAN_VALUE;STD_VALUE;MED_VALUE;Shape_Length;Shape_Area
314;313;412265;0;No Pattern Detected;16,666666666666664;8,333333333333332;0,617152933191367;0,537133860609483;0,000000000000000;192,013053371191688;0,000000000000000;76,692158550315398;16,001087780932640;20,794958809394391;8,958736524954970;179969,458041132136714;453475851,758063077926636
315;314;412270;6;Sporadic Hot Spot;75,000000000000000;0,000000000000000;1,028588221985612;0,303673229364477;0,000000000000000;218,881733582228122;0,000000000000000;32,723532894941897;18,240144465185676;7,386719101197039;19,345636068422699;79987,921993053285405;225285532,380861759185791
316;315;412280;0;No Pattern Detected;16,666666666666664;0,000000000000000;-1,302878414515109;0,192616274331216;0,000000000000000;191,743709915425768;0,000000000000000;50,352467270896298;15,978642492952147;15,748068164630725;14,600905151916251;129211,946104366434156;224041729,279751896858215
317;316;412290;0;No Pattern Detected;25,000000000000000;8,333333333333332;0,617152933191367;0,537133860609483;0,000000000000000;176,381322871542977;0,000000000000000;54,982817869415797;14,698443572628582;19,515740598434807;0,000000000000000;111425,794222068667295;238359927,965718388557434
318;317;412300;0;No Pattern Detected;16,666666666666664;16,666666666666664;-1,302878414515109;0,192616274331216;0,000000000000000;222,843050434734920;0,000000000000000;57,273768613974802;18,570254202894578;14,689453387497922;15,022354392251501;161484,448365735122934;384683145,800606906414032
319;318;412310;0;No Pattern Detected;0,000000000000000;33,333333333333329;1,851458799574103;0,064103576714211;1,000000000000000;214,000361587308731;0,000000000000000;134,711240824095000;17,833363465609061;36,272050811208949;6,405688458105010;65904,900530730534228;92254880,174739956855774
320;319;412320;0;No Pattern Detected;0,000000000000000;0,000000000000000;-0,068572548132374;0,945329870832369;0,000000000000000;162,128676635266800;0,000000000000000;41,660880433273199;13,510723052938900;16,172507914825609;5,367833400393850;77329,536778727939236;124738354,974605813622475
321;320;412330;6;Sporadic Hot Spot;33,333333333333329;0,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000;210,337790636845853;0,000000000000000;46,988065031482002;17,528149219737156;13,389555565690250;19,081371006543900;129774,658617667941144;521145174,138441503047943
322;321;412340;6;Sporadic Hot Spot;33,333333333333329;0,000000000000000;0,617152933191367;0,537133860609483;0,000000000000000;193,103856475666532;0,000000000000000;39,531941808981699;16,091988039638878;12,352162512504815;15,267341489919000;93293,488017263152869;325589753,071513354778290
323;322;412350;0;No Pattern Detected;0,000000000000000;25,000000000000000;-0,754298029456116;0,450670291420359;0,000000000000000;69,114010896674586;0,000000000000000;27,690178417917600;5,759500908056215;8,265810439788039;1,289445604234210;161587,036836173152551;914954770,743648529052734
324;323;412360;0;No Pattern Detected;25,000000000000000;0,000000000000000;0,617152933191367;0,537133860609483;0,000000000000000;167,822168548363692;0,000000000000000;56,678632155677299;13,985180712363642;21,967018283146899;0,000000000000000;71838,960787269897992;184024027,875495612621307
325;324;412370;6;Sporadic Hot Spot;33,333333333333329;0,000000000000000;-0,342862740661871;0,731701723839234;0,000000000000000;317,865208983566220;0,000000000000000;66,659260082213095;26,488767415297186;20,607780555597483;22,493319848959352;109151,038795552449301;412246572,634592890739441
326;325;412380;0;No Pattern Detected;16,666666666666664;16,666666666666664;-1,440023510779857;0,149860747513055;0,000000000000000;237,156009263564357;7,128091809822510;54,141851651326498;19,763000771963696;14,733815258068050;13,277334455454451;187319,016825671977131;395151405,091041564941406
327;326;412382;0;No Pattern Detected;0,000000000000000;25,000000000000000;-0,891443125720864;0,372691500240596;0,000000000000000;89,210738734862517;0,000000000000000;12,380068090374500;7,434228227905209;3,671212223175147;8,464018239292335;81730,064275610158802;154983269,389665395021439
328;327;412385;0;No Pattern Detected;0,000000000000000;8,333333333333332;1,851458799574103;0,064103576714211;1,000000000000000;219,368931498596908;0,000000000000000;138,381162064427002;18,280744291549741;36,858786334982113;10,033146429915661;298420,122998276725411;1014660070,779584527015686
329;328;412390;0;No Pattern Detected;0,000000000000000;33,333333333333329;0,891443125720864;0,372691500240596;0,000000000000000;62,880431713934591;0,000000000000000;13,270519540840001;5,240035976161216;4,022389199156692;5,531455753061790;131525,449970492394641;503491295,867022693157196
330;329;412395;6;Sporadic Hot Spot;33,333333333333329;0,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000;231,137690459854014;0,000000000000000;84,092501751927102;19,261474204987834;22,272349510067432;14,003023704758998;81680,402302212474751;306811056,627062201499939
331;330;412400;0;No Pattern Detected;25,000000000000000;8,333333333333332;1,302878414515109;0,192616274331216;0,000000000000000;176,039596382480198;0,000000000000000;42,258275618480802;14,669966365206683;15,197135192656916;11,997990284455900;99372,775326955816126;299232872,538455843925476
332;331;412402;0;No Pattern Detected;0,000000000000000;33,333333333333329;-0,891443125720864;0,372691500240596;0,000000000000000;107,570831865532028;0,000000000000000;17,840019624021600;8,964235988794336;5,233367735254754;9,152442511872970;137245,214880884304876;396398302,029745817184448
333;332;412405;0;No Pattern Detected;0,000000000000000;8,333333333333332;-1,988603895838851;0,046744941055475;-2,000000000000000;166,077049623670092;4,259125175688910;41,050903119868600;13,839754135305840;10,591969396323332;10,471983122804110;89032,973873800932779;328231093,779103279113770
334;333;412410;0;No Pattern Detected;16,666666666666664;33,333333333333329;1,577168607044606;0,114756734314102;0,000000000000000;115,007283911783475;0,000000000000000;33,366700033366698;9,583940325981956;9,610713883790440;8,845744230886805;214599,332880135363666;853316525,229585170745850
335;334;412420;0;No Pattern Detected;25,000000000000000;16,666666666666664;0,754298029456116;0,450670291420359;0,000000000000000;161,538201587308805;0,000000000000000;30,906168871306701;13,461516798942400;8,845692592380171;10,317366745324801;69104,468426825900679;256829559,116356313228607
336;335;412430;0;No Pattern Detected;0,000000000000000;0,000000000000000;1,302878414515109;0,192616274331216;0,000000000000000;97,876080326390394;0,000000000000000;29,235491887150999;8,156340027199199;9,176759160878110;6,173881511491250;112996,147127347954665;198379740,301553189754486
337;336;412440;0;No Pattern Detected;16,666666666666664;8,333333333333332;-1,714313703309354;0,086471127773228;-1,000000000000000;281,295095523572286;0,000000000000000;78,216660148611695;23,441257960297690;21,018645882085274;17,217460169045701;136236,781821190990740;402567070,479365110397339
338;337;412450;0;No Pattern Detected;25,000000000000000;0,000000000000000;1,028588221985612;0,303673229364477;0,000000000000000;200,001536361380943;0,000000000000000;92,528740786811099;16,666794696781746;25,220746418971558;9,520838340115379;84228,851508968713460;328514315,369661450386047
339;338;412460;0;No Pattern Detected;8,333333333333332;0,000000000000000;-1,028588221985612;0,303673229364477;0,000000000000000;208,512302917930839;0,000000000000000;63,160747238860303;17,376025243160903;15,631476524502959;12,262970033913550;79874,365655137458816;266392758,403665304183960
340;339;412470;0;No Pattern Detected;0,000000000000000;8,333333333333332;0,342862740661871;0,731701723839234;0,000000000000000;135,926694898196047;0,000000000000000;17,597877964794101;11,327224574849671;4,391562719058748;11,565255133933700;224820,197439344367012;980505801,020367264747620
341;340;412480;0;No Pattern Detected;0,000000000000000;0,000000000000000;-0,617152933191367;0,537133860609483;0,000000000000000;167,740617910698262;0,000000000000000;59,347181008902098;13,978384825891522;14,440879608417896;10,234990330260299;184512,349557514156913;477354892,545986950397491
342;341;412490;0;No Pattern Detected;25,000000000000000;8,333333333333332;0,617152933191367;0,537133860609483;0,000000000000000;170,756943307547004;0,000000000000000;24,361722861040700;14,229745275628916;6,812456285683228;17,131817894986597;87204,077543286213768;357611172,213885426521301
343;342;412500;4;Persistent Hot Spot;100,000000000000000;0,000000000000000;-0,480007836926619;0,631221822134132;0,000000000000000;332,390050111275286;8,646031471554560;50,658561296859197;27,699170842606275;11,083493293129951;27,251602327549300;128977,747845285513904;422343247,324961781501770
344;343;412510;0;No Pattern Detected;0,000000000000000;8,333333333333332;2,400039184633096;0,016393316888342;2,000000000000000;84,529310303732117;0,000000000000000;17,582417582417602;7,044109191977676;5,629005874020619;5,418293674258065;206374,603634465922369;884636051,058438062667847
345;344;412520;0;No Pattern Detected;0,000000000000000;0,000000000000000;-1,165733318250361;0,243722304997819;0,000000000000000;105,895898582877876;0,000000000000000;18,535677830001500;8,824658215239824;6,318838603772462;8,547301274241271;166169,165163978061173;465958945,442092359066010
346;345;412530;0;No Pattern Detected;25,000000000000000;0,000000000000000;-1,165733318250361;0,243722304997819;0,000000000000000;275,539407636418559;0,000000000000000;102,249488752556005;22,961617303034881;25,320187399912378;16,326794011357752;107477,879914003075100;373442257,848028123378754
347;346;412535;0;No Pattern Detected;16,666666666666664;0,000000000000000;1,028588221985612;0,303673229364477;0,000000000000000;297,845448973353655;0,000000000000000;100,159039470137998;24,820454081112803;33,792586149110967;11,841177239985850;109507,224599841778399;483903224,582986891269684
348;347;412540;0;No Pattern Detected;8,333333333333332;8,333333333333332;1,028588221985612;0,303673229364477;0,000000000000000;95,935801287961567;0,000000000000000;26,345832967419000;7,994650107330131;7,687192104630169;7,623747597172880;154201,710602931532776;477479903,804943919181824
349;348;412545;0;No Pattern Detected;0,000000000000000;25,000000000000000;-0,342862740661871;0,731701723839234;0,000000000000000;103,448620905373161;0,000000000000000;25,957844460596000;8,620718408781096;7,978784280140921;6,871821130734800;77471,124726438778453;220893988,281275302171707
350;349;412550;0;No Pattern Detected;0,000000000000000;0,000000000000000;-0,205717644397122;0,837011475232843;0,000000000000000;153,798308741014267;8,292708931839860;22,356360384529399;12,816525728417856;3,345422693834929;12,526174180081650;252879,141362676862627;1162082399,690544605255127
