POLY_ID,MUNIC_RES,Localidade,txsuav10k,IPDM,ind_env%,tx_alf_5564,tx_alf_ac65,e2sfca_densito,tx_remedio10k,tx_consultas10k,ativcolet,cob_esf,tx_apac_densito10k,tx_cob_plano
357,412600,SAO SEBASTIAO DA AMOREIRA,18.6036768672871,0.6536,0.7196,0.8043,0.6776,0.117449998855591,20.8145639814844,0.0,8.0,1.0,3.10665134052005,10.2
358,412610,SAO TOME,28.6680979779877,0.7532,0.6792,0.9276,0.7668,0.453487992286682,129.27054478301,0.0,2.58064516129032,0.5133,619.195046439629,6.0
359,412620,SAPOPEMA,23.4246896793791,0.6973,0.7017,0.822,0.6949,0.0091791003942489,0.0,0.0,2.4,1.0,2.42341993020551,2.2
360,412625,SARANDI,27.4863446583577,0.7192,0.3892,0.9314,0.7912,0.617129981517792,40.8543827544984,4.01386572990456,0.0,0.7693,0.386878624569114,14.4
361,412627,SAUDADE DO IGUACU,19.1206620092568,0.8061,0.48,0.8868,0.7593,0.444106012582779,51.0820098448963,0.0,0.0,1.0,89.1613262747283,1.4
362,412630,SENGES,19.5261198166129,0.7538,0.4451,0.8667,0.7694,0.0,0.0,0.0,0.0,1.0,0.0,2.5
363,412635,SERRANOPOLIS DO IGUACU,23.5124245548976,0.6954,0.9264,0.9354,0.8936,0.642969012260437,36.6181514786317,0.0,0.0,1.0,162.232316677482,6.9
364,412640,SERTANEJA,25.407236452381,0.7847,1.053,0.9191,0.7903,0.0552599988877773,13.0811291630694,3.92433874892081,4.53333333333333,0.9974,0.0,11.9
365,412650,SERTANOPOLIS,19.5608482764993,0.7541,0.8111,0.9297,0.8189,0.129448994994164,17.149909442067,0.0,0.0,1.0,24.0419291243929,25.9
366,412660,SIQUEIRA CAMPOS,30.061471075719,0.783,0.6002,0.9015,0.7832,0.221404001116753,2.17817468961011,0.0,12.5555555555556,0.9436,11.6169316779206,4.7
367,412665,SULINA,20.2498132822916,0.754,0.8606,0.9381,0.8585,0.523828029632568,17.9224317155352,16.1301885439816,5.57142857142857,1.0,43.0138361172844,0.7
368,412667,TAMARANA,18.4707455925161,0.6599,0.5174,0.8381,0.6804,0.143188998103142,40.849472155917,0.0,1.0,1.0,30.7601446957207,4.2
369,412670,TAMBOARA,26.9549567317307,0.7669,0.7242,0.8637,0.7481,0.436089009046555,58.2681413541948,0.0,17.4545454545455,1.0,21.5807930941462,4.4
370,412680,TAPEJARA,31.3420231883681,0.7511,0.5619,0.8896,0.7416,0.476974993944168,49.208293237687,9.02152042690928,0.0,1.0,238.386842795906,7.3
371,412690,TAPIRA,36.1159900935705,0.7206,0.9204,0.8453,0.6592,0.0764736980199814,17.6621708413616,0.0,9.6875,0.7521,62.0852065938771,2.7
372,412700,TEIXEIRA SOARES,25.4528054825404,0.7171,0.5155,0.9288,0.8509,0.406948000192642,63.2447296058662,53.1622364802933,0.0,1.0,1.52765047357165,4.4
373,412710,TELEMACO BORBA,23.7566481704204,0.7806,0.4465,0.9293,0.8288,0.0,28.1093531920708,8.05215846647862,0.0,1.0,2.44004802014504,7.2
374,412720,TERRA BOA,29.1132123642735,0.7734,0.6699,0.9043,0.7214,0.458270013332367,32.157589022645,18.1833487667312,1.61111111111111,1.0,487.414765552656,10.0
375,412730,TERRA RICA,34.0399575346285,0.7462,0.7036,0.8875,0.7771,0.164051994681358,35.9168578083604,8.44579577176793,23.6836734693878,1.0,53.3418680322185,10.0
376,412740,TERRA ROXA,29.7893616260523,0.7774,0.6518,0.897,0.7878,0.354175001382828,64.5319517466546,12.5691687487546,72.5,1.0,0.0,8.2
377,412750,TIBAGI,26.8857883374717,0.7111,0.4527,0.8875,0.7672,0.0414967015385628,14.114455401987,0.0,0.0,0.749,10.0817538585622,5.8
378,412760,TIJUCAS DO SUL,20.3906466360554,0.6606,0.5291,0.9168,0.8266,0.123535998165607,62.3270117888262,1.02511532547412,0.0,1.0,27.6781137878011,3.8
379,412770,TOLEDO,18.9625527582202,0.8618,0.5118,0.9473,0.8551,0.401594996452332,95.7676086198375,9.08249261733853,187.107142857143,1.0,1.0035903444573,31.8
380,412780,TOMAZINA,28.808574316034,0.7154,0.8358,0.861,0.747,0.106854997575283,22.5471880435483,0.0,0.0,1.0,24.1577014752303,4.5
381,412785,TRES BARRAS DO PARANA,23.1693635204983,0.745,0.6138,0.8254,0.7165,0.0493522994220257,23.7155163572967,12.8191980309712,20.3333333333333,1.0,0.0,3.0
382,412788,TUNAS DO PARANA,24.4639574864853,0.6271,0.2838,0.7557,0.5231,0.105853997170925,24.759829652372,0.0,0.0,0.8618,4.9519659304744,2.8
383,412790,TUNEIRAS DO OESTE,32.5225591750526,0.6906,0.6854,0.8695,0.655,0.346056997776031,0.0,0.0,0.0,1.0,175.196432363559,2.7
384,412795,TUPASSI,19.5247264727022,0.7644,0.9442,0.9205,0.7698,0.274951994419098,49.4038419077059,0.0,0.0,1.0,0.0,15.4
385,412796,TURVO,24.9453746638747,0.7353,0.4954,0.861,0.7186,0.82907897233963,22.516693410632,0.0,16.8484848484848,0.8459,102.230964335628,1.6
386,412800,UBIRATA,24.4964740322195,0.8271,0.667,0.9004,0.7866,0.245431005954742,7.92026124677097,5.17863235365794,1.0,0.8813,51.1770726714432,27.3
387,412810,UMUARAMA,36.182409121333,0.7867,0.6326,0.9437,0.8367,0.346264988183975,88.1508496934896,13.8641007733892,274.079207920792,1.0,161.014976332738,13.1
388,412820,UNIAO DA VITORIA,27.7563152130302,0.7771,0.5701,0.962,0.9113,0.776404976844788,144.548545566851,32.6735130953824,97.8181818181818,1.0,120.649544822172,10.9
389,412830,UNIFLOR,24.0620823968773,0.6946,0.8099,0.8893,0.7492,0.376504004001617,129.275826564466,0.0,0.0,1.0,5.72016931701178,8.5
390,412840,URAI,23.2567751897664,0.6996,1.088,0.893,0.7596,0.166078999638557,10.4604499895395,0.0,0.0,1.0,0.95094999904905,14.7
391,412850,WENCESLAU BRAZ,23.2515251550837,0.7715,0.6267,0.8879,0.7825,0.040004801005125,41.610274426239,0.0,37.7142857142857,1.0,26.636334840326,4.6
392,412853,VENTANIA,26.8766383403225,0.6579,0.4568,0.8439,0.6258,0.0049179201014339,46.1054052027888,0.0,0.0,1.0,3.748406927056,1.8
393,412855,VERA CRUZ DO OESTE,16.7086521689917,0.7466,0.7903,0.8682,0.7255,0.531291007995605,20.1375104283536,13.4250069522357,33.5,1.0,5.75357440810103,9.1
394,412860,VERE,29.5305614866187,0.7779,0.8289,0.9076,0.808,0.732712984085083,11.5855676928169,0.0,0.0,1.0,24.8262164846077,2.8
395,412862,ALTO PARAISO,34.9591556245906,0.7407,0.5975,0.8402,0.6475,0.0133351003751159,0.0,0.0,0.0,1.0,119.856172592889,2.4
396,412863,DOUTOR ULYSSES,25.657102579573,0.484,0.5029,0.7392,0.5733,0.0005474039935506,0.0,0.0,0.0,1.0,6.58111220796315,0.5
397,412865,VIRMOND,26.0025023489373,0.748,0.6504,0.8836,0.8215,0.141694992780685,31.4308164868919,0.0,0.0,1.0,32.1451532252304,0.8
398,412870,VITORINO,23.5040423471771,0.7363,0.4508,0.9375,0.8462,0.595166981220245,54.0517534899557,57.0309839972761,1.0,1.0,34.0483486550902,13.6
399,412880,XAMBRE,35.6764552021776,0.6484,0.8828,0.8858,0.7524,0.171982005238533,36.2362123203122,0.0,0.0,1.0,65.7030223390276,2.1
